well_id,contact_id,well_name,longitude,latitude,apn,county,subbasin_num,subbasin,status,de_minimis,pws,has_wcr,gw_recordation,max_prod_gpm,year_pumping,total_depth_ft,screen_top_ft,screen_bottom_ft,casing_in,purpose,purpose_all,irr_acreage,irr_method,pou_count,pou_apns,method,ext_total_af,ext_flag,ext_tule_wy2025,ext_tl_partial2025,ext_tl_partial2024,ext_monthly,owner_total_af,owner_num_wells
55714,39913,Well-SP-339020012-06107-202604221439288663,-119.069363,35.865060,339020012,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020012,Not reported,,,,,,,,
55715,39913,Well-SP-339020016-06107-202604221439312090,-119.064945,35.865034,339020016,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020016,Not reported,,,,,,,,
55716,39913,Well-SP-339020009-06107-202604221439335051,-119.056704,35.865131,339020009,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020009,Not reported,,,,,,,,
55717,39913,Well-SP-339020010-06107-202604221439357301,-119.060522,35.865002,339020010,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020010,Not reported,,,,,,,,
55718,39913,Well-SP-339020015-06107-202604221439379016,-119.062865,35.867288,339020015,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020015,Not reported,,,,,,,,
55719,39913,Well-SP-339020008-06107-202604221439400657,-119.054426,35.864285,339020008,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339020008,Not reported,,,,,,,,
55720,39913,Well-SP-339050001-06107-202604221439423218,-119.068398,35.857010,339050001,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339050001,Not reported,,,,,,,,
55721,39913,Well-SP-339080005-06107-202604221439444879,-119.046849,35.846772,339080005,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339080005,Not reported,,,,,,,,
55722,39913,Well-SP-339080016-06107-202604221439467839,-119.067015,35.839605,339080016,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,339080016,Not reported,,,,,,,,
55723,39695,Hanford 193,-119.673956,36.298464,011040019000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,TRUE,FALSE,1800,2017,,,,16,Irrigated Agriculture,Irrigated Agriculture,193.0,Flood,4,011040017000; 011040018000; 011040019000; 011040020000,Unmetered/Estimated,349.5,,,192.5,157.0,0.0|0.0|157.0|0.0|0.0|0.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|112.5|0.0|50.0|0.0|0.0,349.5,1
55724,37070,Tulare 24 Old Domestic Well,-119.295054,35.832143,336010015,Tulare,5-022.13,Tule,Inactive,FALSE,FALSE,FALSE,FALSE,,,,,,,Other,Other,,,5,336010011; 336010015; 336010016; 336010017; 336010023,Not reported,,,,,,,50.4,5
55725,36759,K100swell,-119.152687,36.033865,300120043,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2010,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,6,300120040; 300120041; 300120042; 300120043; 300120044; 300120051,ET,180.9,,180.9,,,0.0|0.0|0.0|0.0|0.0|0.0|1.3|0.1|0.9|20.2|32.4|30.9|27.2|37.2|24.1|6.8|0.0|0.0,1525.3,11
55726,37138,B&Z Nursery Block Well 1,-119.051211,36.031399,268120026,Tulare,5-022.13,Tule,Inactive,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,1,268120026,Not reported,,,,,,,5544.3,15
55727,36759,K300swell,-119.152783,36.029950,300120044,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2012,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,6,300120040; 300120041; 300120042; 300120043; 300120044; 300120051,ET,180.9,,180.9,,,0.0|0.0|0.0|0.0|0.0|0.0|1.3|0.1|0.9|20.2|32.4|30.9|27.2|37.2|24.1|6.8|0.0|0.0,1525.3,11
55728,35643,Corona Yard Domestic Well ,-119.436159,36.043055,293040038,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,25,2021,400,,,,Other,Other,,,1,293040038,ET,290.7,,290.7,,,0.0|0.0|0.0|0.0|0.0|0.0|7.0|6.5|17.6|23.2|37.3|52.9|46.5|41.4|32.3|16.2|6.2|3.7,2325.5,6
55729,36759,G500nwell,-119.189068,36.050683,300100010,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1100,2012,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,300100009; 300100010,ET,79.4,,79.4,,,0.0|0.0|0.0|0.0|0.0|0.0|0.9|0.0|1.0|12.2|13.3|11.8|16.5|15.2|7.5|1.0|0.0|0.0,1525.3,11
55730,40407,Big Well,-119.756575,36.280213,024062068000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,1500,2024,500,,,16,Irrigated Agriculture,Irrigated Agriculture,120.0,Drip/Micro,3,024062066000; 024062067000; 024062068000,ET,345.4,,,263.3,82.0,34.4|26.4|21.2|0.0|0.0|0.0|0.0|0.0|15.9|23.8|66.2|66.2|39.7|15.9|19.9|15.9|0.0|0.0,437.3,4
55731,36759,G500swell,-119.189026,36.050297,300100010,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,2002,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,300100009; 300100010,ET,79.4,,79.4,,,0.0|0.0|0.0|0.0|0.0|0.0|0.9|0.0|1.0|12.2|13.3|11.8|16.5|15.2|7.5|1.0|0.0|0.0,1525.3,11
55732,36759,G400well,-119.348821,36.027402,293110010,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2012,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,293110009; 293110010,ET,126.4,,126.4,,,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.1|26.7|32.1|9.0|13.5|24.6|15.5|2.0|0.0|0.0,1525.3,11
55733,36759,G200swell,-119.340050,36.025199,293110009,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1100,2022,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,293110009; 293110010,ET,126.4,,126.4,,,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.1|26.7|32.1|9.0|13.5|24.6|15.5|2.0|0.0|0.0,1525.3,11
55734,37059,T16 Abandoned Well Block 11,-119.325902,35.833653,333270015,Tulare,5-022.13,Tule,Destroyed,FALSE,FALSE,FALSE,FALSE,0,2010,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,333270015,Not reported,,,,,,,3172.7,16
55735,39883,North Well,-119.058279,35.992964,302161028,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,2015,,,,,Irrigated Agriculture,Irrigated Agriculture,177.0,Drip/Micro,1,302161028,Unmetered/Estimated,78.8,,78.8,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.8|9.2|10.4|13.0|17.0|17.0|7.0|1.4|0.0,369.2,2
55736,36759,G200mwell,-119.339986,36.027229,293110009,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1100,2002,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,293110009; 293110010,ET,126.4,,126.4,,,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.1|26.7|32.1|9.0|13.5|24.6|15.5|2.0|0.0|0.0,1525.3,11
55737,36759,G200nwell,-119.339943,36.029402,293110009,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,800,1980,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,293110009; 293110010,ET,126.4,,126.4,,,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.1|26.7|32.1|9.0|13.5|24.6|15.5|2.0|0.0|0.0,1525.3,11
55738,39883,West Well,-119.063742,35.989509,302161028,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,2016,,,,,Irrigated Agriculture,Irrigated Agriculture,177.0,Drip/Micro,1,302161028,Unmetered/Estimated,290.4,,290.4,,,0.0|0.0|0.0|0.0|0.0|0.0|9.2|5.1|0.0|22.1|47.7|19.4|45.0|40.0|50.0|30.0|21.8|0.0,369.2,2
55739,36759,A300well,-119.331016,36.060654,228180001,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1300,2016,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,228180001; 228190001,ET,198.7,,198.7,,,0.0|0.0|0.0|0.0|0.0|0.0|2.8|0.0|0.0|25.3|42.1|42.1|0.0|47.3|35.4|3.8|0.0|0.0,1525.3,11
55740,36759,A200mwell,-119.335361,36.055359,228190001,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2002,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,2,228180001; 228190001,ET,198.7,,198.7,,,0.0|0.0|0.0|0.0|0.0|0.0|2.8|0.0|0.0|25.3|42.1|42.1|0.0|47.3|35.4|3.8|0.0|0.0,1525.3,11
55741,37138,B&Z Nursery Block Well 2,-119.053207,36.033028,268120026,Tulare,5-022.13,Tule,Inactive,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,1,268120026,Not reported,,,,,,,5544.3,15
55742,37718,Middle Irr Well,-119.366931,35.942640,313160004,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,500,1995,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,313160004,ET,913.8,,913.8,,,0.0|0.0|0.0|0.0|0.0|0.0|55.5|80.6|135.9|181.9|48.3|43.3|22.8|199.7|47.3|47.8|22.5|28.3,2697.4,8
55743,37718,West Irr Ag well,-119.375943,35.941819,313160009,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,1995,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,313160009,ET,485.7,,485.7,,,0.0|0.0|0.0|0.0|0.0|0.0|24.5|37.0|62.7|88.7|33.7|7.3|23.9|127.0|60.7|9.8|4.5|6.0,2697.4,8
55744,37138,Carter 7W1 Abandoned,-119.064166,36.021877,302121009,Tulare,5-022.13,Tule,Destroyed,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,Drip/Micro,1,302121009,Not reported,,,,,,,5544.3,15
55745,37718,East Irr Ag well,-119.358021,35.947282,313160005,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2017,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,313160005,ET,107.1,,107.1,,,0.0|0.0|0.0|0.0|0.0|0.0|3.5|4.8|36.9|42.5|15.4|0.0|0.0|0.0|0.0|2.2|0.9|1.0,2697.4,8
55746,37623,Well-SP-320260006-06107-202604221530198647,-119.006916,35.938312,320260006,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,320260006,Not reported,,,,,,,,
55747,37623,Well-SP-302380003-06107-202604221530220500,-119.060313,36.004041,302380003,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,302380003,Not reported,,,,,,,,
55748,37623,Well-SP-262120062-06107-202604221530242012,-118.982420,36.056576,262120062,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,262120062,Not reported,,,,,,,,
55749,37718,Moorhead Irr Well,-119.340069,35.985184,293140027,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,500,2001,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,293140026; 293140027,ET,361.6,,361.6,,,0.0|0.0|0.0|0.0|0.0|0.0|21.1|32.7|56.3|79.1|17.9|21.8|55.3|47.5|14.0|8.2|3.4|4.2,2697.4,8
55750,40258,Well-SP-004261062000-06031-202604221537538064,-119.805257,36.333891,004261062000,Kings,5-022.12,Tulare Lake,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,004261062000,Not reported,,,,,,,,
55751,37718,Pixley Irr Well,-119.305388,35.975081,298010008,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,900,2004,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,298010008,ET,127.1,,127.1,,,0.0|0.0|0.0|0.0|0.0|0.0|6.3|9.5|16.2|21.8|5.5|16.4|9.7|29.6|2.0|4.9|2.0|3.1,2697.4,8
55752,37718,Irr well 11,-119.295001,35.934522,314010004,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,900,2010,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,314010004,ET,428.2,,428.2,,,0.0|0.0|0.0|0.0|0.0|0.0|15.7|37.2|69.0|99.3|54.2|0.0|0.0|108.5|44.3|0.0|0.0|0.0,2697.4,8
55753,41394,Well 6 ,-119.366837,35.824847,333010004,Tulare,5-022.13,Tule,Inactive,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,333010004,Not reported,,,,,,,4194.3,13
55754,37523,P-1 West,-119.309708,35.993018,295260002,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1350,2015,,,,,Irrigated Agriculture,Irrigated Agriculture,,,8,293140011; 295230007; 295240003; 295250002; 295250020; 295260002; 295270028; 298010004,Not reported,,,,,,,4079.0,13
55755,38364,Covina #1,-119.067299,35.913595,321020025,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,300,2023,,,,,Irrigated Agriculture,Irrigated Agriculture,76.5,Drip/Micro,6,321020002; 321020003; 321020017; 321020022; 321020024; 321020025,ET,96.6,,96.6,,,0.0|0.0|0.0|0.0|0.0|0.0|2.0|4.1|5.2|7.5|10.6|14.6|15.4|12.6|10.4|7.5|4.7|2.1,194.2,3
55756,37523,P-3 East,-119.304125,35.989472,295260002,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,850,1996,,,,,Irrigated Agriculture,Irrigated Agriculture,,,8,293140011; 295230007; 295240003; 295250002; 295250020; 295260002; 295270028; 298010004,Not reported,,,,,,,4079.0,13
55757,38142,Well No. 1,-119.198414,36.095125,233014023,Tulare,5-022.13,Tule,Active,FALSE,TRUE,FALSE,FALSE,600,1991,,,,,Public Supply,Public Supply,,,,,Not reported,,,,,,,,2
55758,38142,Well No. 3,-119.200984,36.096669,233020006,Tulare,5-022.13,Tule,Active,FALSE,TRUE,FALSE,FALSE,600,1991,,,,,Public Supply,Public Supply,,,,,Not reported,,,,,,,,2
55759,38364,Covina #2,-119.069144,35.913605,321020025,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,150,2014,,,,,Irrigated Agriculture,Irrigated Agriculture,73.4,Drip/Micro,6,321020002; 321020003; 321020017; 321020022; 321020024; 321020025,ET,96.6,,96.6,,,0.0|0.0|0.0|0.0|0.0|0.0|2.0|4.1|5.2|7.5|10.6|14.6|15.4|12.6|10.4|7.5|4.7|2.1,194.2,3
55760,37059,T16 Abandoned Well Block 8,-119.308269,35.823073,336010026,Tulare,5-022.13,Tule,Destroyed,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,,29,336010001; 336010002; 336010005; 336010006; 336010007; 336010009; 336010024; 336010026; 336010027; 336010028; 336010042; 336180001; 336180002; 336190002; 336190006; 336190008; 336190009; 336190010; 336190011; 336190017,Not reported,,,,,,,3172.7,16
55761,37059,Tulare 16 Domestic Well,-119.304992,35.819913,336010024,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,25,2015,,,,,Other,Other,,,1,336010024,ET,8.2,,8.2,,,0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.2|0.4|0.5|1.3|1.6|1.5|1.4|1.1|0.0|0.0|0.0,3172.7,16
55762,37059,Tulare 16 Well 27,-119.320689,35.812245,336190033,Tulare,5-022.13,Tule,Active,FALSE,FALSE,TRUE,FALSE,761,2006,,,,,Irrigated Agriculture,Irrigated Agriculture,,,29,336010001; 336010002; 336010005; 336010006; 336010007; 336010009; 336010024; 336010026; 336010027; 336010028; 336010042; 336180001; 336180002; 336190002; 336190006; 336190008; 336190009; 336190010; 336190011; 336190017,ET,460.6,,460.6,,,0.0|0.0|0.0|0.0|0.0|0.0|10.5|12.8|23.4|33.3|71.2|86.8|86.3|76.3|60.1|0.0|0.0|0.0,3172.7,16
55763,41445,Well-SP-302180046-06107-202604221727342878,-119.043023,35.976411,302180046,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,302180046,Not reported,,,,,,,,
55764,41233,Site 26D,-119.764754,36.338164,004280101000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,1400,2015,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,004280101000,Unmetered/Estimated,0.0,,,0.0,0.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,92.9,13
55765,41233,"RF4, RF5",-119.771749,36.339573,004280003000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,400,1965,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,004280003000,Unmetered/Estimated,23.0,,,23.0,0.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,92.9,13
55766,41233,RF2 Well 1,-119.779174,36.346296,004190004000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,100,2018,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,004190005000,Unmetered/Estimated,5.0,,,5.0,0.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,92.9,13
55767,41233,RF2 Well 2,-119.778956,36.346292,004190004000,Kings,5-022.12,Tulare Lake,Active,FALSE,FALSE,FALSE,FALSE,100,2012,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,004190005000,Unmetered/Estimated,5.0,,,5.0,0.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,92.9,13
55768,40032,HTI Paulino,-119.009842,36.084934,248010017,Tulare,5-022.13,Tule,Inactive,FALSE,FALSE,FALSE,FALSE,,,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,248010017,Not reported,,,,,,,131.9,4
55769,37681,W18,-119.379801,36.020213,293090013,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2000,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090013,ET,38.6,,38.6,,,0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|8.9|4.9|9.4|8.9|6.4|0.0|0.0|0.0|0.0,6605.7,34
55770,37681,W19,-119.375718,36.019753,293090013,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2000,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090013,ET,38.6,,38.6,,,0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|8.9|4.9|9.4|8.9|6.4|0.0|0.0|0.0|0.0,6605.7,34
55771,37681,W4,-119.375716,36.017358,293090013,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2000,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090013,ET,38.6,,38.6,,,0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|8.9|4.9|9.4|8.9|6.4|0.0|0.0|0.0|0.0,6605.7,34
55772,37681,W3B,-119.375706,36.013437,293090017,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1300,2004,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090017,ET,322.0,,322.0,,,0.0|0.0|0.0|0.0|0.0|0.0|18.8|16.9|22.9|87.3|18.6|35.0|66.0|56.6|0.0|0.0|0.0|0.0,6605.7,34
55773,37681,W5,-119.384320,36.014894,293090013,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1300,2004,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,293090012; 293090018,ET,680.4,,680.4,,,0.0|0.0|0.0|0.0|0.0|0.0|38.3|36.4|42.8|167.5|2.2|164.4|181.9|46.9|0.0|0.0|0.0|0.0,6605.7,34
55774,37681,W7,-119.377423,36.014809,293090013,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2004,,,,,Household,Individual household supply,,,1,293090016,ET,0.3,,0.3,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,6605.7,34
55775,37681,4a,-119.375656,36.039590,293070026,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2011,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,293070026; 293080019,ET,332.8,,332.8,,,0.0|0.0|0.0|0.0|0.0|0.0|13.6|18.7|25.7|95.7|4.1|17.0|44.1|46.6|67.2|0.0|0.0|0.0,6605.7,34
55776,37681,3a,-119.375771,36.033052,293080019,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2016,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293080017,ET,147.0,,147.0,,,0.0|0.0|0.0|0.0|0.0|0.0|4.8|7.9|12.4|47.1|22.4|0.0|0.0|15.3|37.2|0.0|0.0|0.0,6605.7,34
55777,37681,4c,-119.375739,36.028006,293080017,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2016,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,293080017; 293080018,ET,317.0,,317.0,,,0.0|0.0|0.0|0.0|0.0|0.0|11.1|16.8|24.3|92.4|22.4|21.4|34.8|26.3|67.5|0.0|0.0|0.0,6605.7,34
55778,37681,W15 A,-119.366673,36.017630,293090019,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1300,2008,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090019,ET,365.4,,365.4,,,0.0|0.0|0.0|0.0|0.0|0.0|21.2|23.0|30.9|112.9|0.0|0.0|27.6|81.2|68.6|0.0|0.0|0.0,6605.7,34
55779,37681,W16A,-119.357861,36.016826,293090025,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2008,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090025,ET,122.3,,122.3,,,0.0|0.0|0.0|0.0|0.0|0.0|8.3|8.6|11.0|40.3|0.0|7.7|0.0|46.4|0.0|0.0|0.0|0.0,6605.7,34
55780,37681,W20,-119.366675,36.022362,293080007,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2022,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293080007,ET,346.5,,346.5,,,0.0|0.0|0.0|0.0|0.0|0.0|11.3|15.1|24.8|94.7|58.5|24.6|0.0|42.1|75.5|0.0|0.0|0.0,6605.7,34
55781,37681,W25A,-119.366750,36.012677,293090005,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1000,2026,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,293090005,ET,384.2,,384.2,,,0.0|0.0|0.0|0.0|0.0|0.0|12.3|12.8|17.8|72.5|14.1|34.9|118.2|101.6|0.0|0.0|0.0|0.0,6605.7,34
55782,37681,S2,-119.322076,36.074988,228170005,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1100,2020,,,,,Irrigated Agriculture,Irrigated Agriculture,,,1,228170005,ET,602.2,,602.2,,,0.0|0.0|0.0|0.0|0.0|0.0|15.3|17.2|22.3|81.9|38.4|78.3|150.8|130.2|67.8|0.0|0.0|0.0,6605.7,34
55783,37681,S3,-119.321414,36.069255,230020007,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2020,,,,,Irrigated Agriculture,Irrigated Agriculture,,,2,228170005; 230020007,ET,649.4,,649.4,,,0.0|0.0|0.0|0.0|0.0|0.0|18.4|21.6|27.8|106.2|38.4|78.3|150.8|130.2|77.7|0.0|0.0|0.0,6605.7,34
55784,37681,S1,-119.319822,36.072303,230020001,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,1200,2020,,,,,Irrigated Agriculture,Irrigated Agriculture,,,3,230010001; 230010006; 230020001,ET,192.4,,192.4,,,0.0|0.0|0.0|0.0|0.0|0.0|5.7|6.4|12.8|41.9|6.0|22.9|52.4|44.5|0.0|0.0|0.0|0.0,6605.7,34
55785,37389,Well-SP-323030006-06107-202604230721409097,-118.957768,35.886152,323030006,Tulare,5-022.13,Tule,Active,TRUE,FALSE,FALSE,FALSE,,2023,,,,,Other,Other,,,1,323030006,Not reported,,,,,,,,
55786,40221,The 40 Acres,-119.170585,36.112889,236030056,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,2005,,,,,Irrigated Agriculture,Irrigated Agriculture,36.5,Flood,1,236030056,Certified Meter,106.3,,106.3,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.8|22.3|22.1|27.6|22.4|0.0|0.0|0.0|0.0,357.7,6
55787,40221,80 Acres South,-119.156660,36.094962,236080017,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,1996,,,,,Irrigated Agriculture,Irrigated Agriculture,76.8,Flood,1,236080017,Certified Meter,43.0,,43.0,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.1|9.2|9.8|3.2|9.7|0.0|0.0|0.0,357.7,6
55788,40221,The 80 Acres North ,-119.156669,36.098220,236080017,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,800,1996,,,,,Irrigated Agriculture,Irrigated Agriculture,76.8,Flood,1,236080017,Certified Meter,62.1,,62.1,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.2|9.9|10.5|18.5|8.1|0.0|0.0|0.0,357.7,6
55789,40221,Rd 200 walnuts,-119.121056,36.032667,302020006,Tulare,5-022.13,Tule,Active,FALSE,FALSE,FALSE,FALSE,600,2010,,,,,Irrigated Agriculture,Irrigated Agriculture,38.5,Sprinkler,1,302020006,Certified Meter,44.0,,44.0,,,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.8|10.7|5.3|0.0|12.8|2.4|0.0|0.0,357.7,6
